GeneID	Liver_rep1	Liver_rep2	Liver_rep3	Liver_rep4	Liver_rep5	Liver_rep6
XP_063143456.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063143462.1	2.25888	2.08829	1.96121	2.74416	2.2166	2.72809
XP_063143466.1	0.46553	0.671914	0.377276	0.576187	0.402065	0.443748
XP_063143469.1	2.71398	3.01184	3.33612	3.49228	3.85473	3.29315
XP_063143480.1	0.0	0.36226	1.37646e-05	0.0	0.054772	0.0
XP_063143515.1	28.4839	24.2416	19.4287	23.3867	16.7831	14.8508
XP_063143520.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063143540.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063143541.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063143542.1	1.72776	1.97194	2.04785	2.02978	1.52131	1.76489
XP_063143544.1	1.99118	4.51142	2.63996	3.97876	1.44855	3.18144
XP_063143554.1	12.0954	12.8026	13.4419	11.5734	12.7086	13.8689
XP_063143555.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063143572.1	0.404769	0.368747	0.490163	2.0719	0.719614	0.514669
XP_063143651.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063143655.1	0.144279	0.0	0.0	0.12729	0.0	1.15786e-07
XP_063143670.1	0.75047	0.968864	1.43829	0.695355	0.951832	1.27633
XP_063143673.1	0.00036863	0.0	6.88055e-09	2.14143e-05	0.000150586	1.73549e-09
XP_063143695.1	0.0319269	0.0827342	0.12713	0.153936	0.165845	0.0637915
XP_063143786.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063143794.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063143800.1	10.0271	10.4676	13.0094	9.41639	10.0637	10.7907
XP_063143802.1	0.218271	0.172644	0.0986696	0.229949	0.163842	0.0913942
XP_063143816.1	0.0	0.0	0.0	0.0	0.0	0.327351
XP_063143833.1	0.196851	0.247158	0.147	0.306361	0.287933	0.223806
XP_063143847.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063143863.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063143893.1	1.0593	0.928604	1.0318	1.16716	1.20466	1.38313
XP_063143910.1	0.744354	0.813695	0.601888	0.414831	1.10051	1.21349
XP_063143920.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063143968.1	0.0	0.0	0.0404151	0.0	0.0	0.0
XP_063143969.1	0.091157	0.135788	0.139868	0.0826839	0.176206	0.152704
XP_063143972.1	1.37186	2.00453	2.10449	1.73344	1.93931	2.66639
XP_063144004.1	1.05929	1.17592	1.41277	1.21005	1.58999	1.43578
XP_063144010.1	1.76494	1.72171	2.31989	2.17546	1.52248	1.87065
XP_063144018.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063144020.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063144026.1	2.34539	1.34968	0.963384	3.18313	2.06811	2.72352
XP_063144057.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063144093.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063144094.1	0.321008	0.173521	0.197295	0.397023	0.289494	0.39252
XP_063144134.1	0.952063	0.470116	1.35869	0.642706	0.819036	0.729371
XP_063144165.1	0.387074	0.118117	0.176067	0.299075	0.395037	0.0843327
XP_063144180.1	4.85454	4.15916	4.54862	3.67355	2.96915	4.93647
XP_063144181.1	0.793964	0.871607	0.522853	0.915973	0.649532	0.982747
XP_063144220.1	0.0	0.0	0.0	0.0	0.181535	0.0
XP_063144246.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063144260.1	0.0	0.162773	0.0	0.0	0.0	0.0
XP_063144267.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063144403.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063144405.1	0.94571	0.812417	0.807466	0.897848	1.528	1.16498
XP_063144432.1	0.0	0.0	0.034524	0.0439418	0.0	0.0
XP_063144434.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063144443.1	0.0	0.0	0.0	0.0	0.0	3.70348e-06
XP_063144456.1	0.00387479	0.0831946	0.250666	0.112325	0.00533616	0.0
XP_063144471.1	0.634003	0.222555	0.98153	1.07121	0.882264	1.23022
XP_063144498.1	0.0	6.34832e-09	0.171664	0.0143629	0.197753	0.0865186
XP_063144513.1	0.0441046	0.0304699	0.0536683	0.0305206	0.0323436	0.0222675
XP_063144532.1	0.272492	0.13669	0.132142	0.247977	0.31924	0.433223
XP_063144543.1	1.19683	0.879507	1.07814	0.477299	1.11083	0.567017
XP_063144548.1	5.53778	4.76281	7.59021	5.01856	5.68465	6.00283
XP_063144587.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063144588.1	0.0582255	0.0984698	0.0952171	0.198834	0.122718	0.145719
XP_063144589.1	4.20628	7.53633	9.10564	7.93481	3.74317	10.2534
XP_063144593.1	0.0158754	0.0371111	0.0	0.0	0.0	0.0
XP_063144594.1	0.239807	0.297163	0.498213	0.393486	0.258916	0.392703
XP_063144595.1	0.0733448	0.0220619	0.0416485	0.0481853	0.108185	0.0545294
XP_063144599.1	0.0127967	0.0545061	0.0	0.016685	0.0339584	0.0557338
XP_063144605.1	0.0750874	0.0921877	0.100064	0.0794915	0.13187	0.109861
XP_063144608.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063144646.1	0.0261937	0.0533623	0.0648354	0.179446	0.0352225	0.0722464
XP_063144647.1	0.13203	0.275877	0.705421	0.313683	0.619181	0.594588
XP_063144648.1	1.93316	3.69386	2.84725	3.2897	0.978537	2.83597
XP_063144654.1	0.771299	1.31041	3.36342	4.2333	0.564992	2.18445
XP_063144670.1	1.52072e-05	0.0	8.51139e-05	0.0	0.0	0.0
XP_063144689.1	0.214744	0.686226	0.317984	0.0	0.0541224	0.792664
XP_063144692.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063144694.1	0.0157831	0.0267311	0.030562	0.0133736	0.0137008	0.00843425
XP_063144699.1	0.0	0.034657	0.0500297	0.0455807	0.0519741	0.0577293
XP_063144701.1	0.288148	0.579261	0.341045	0.544261	0.289215	0.800187
XP_063144702.1	0.0	0.133993	0.03243	0.118706	0.0452189	0.138238
XP_063144704.1	0.125952	0.0965129	0.150877	0.119833	0.0836076	0.132533
XP_063144710.1	0.0901919	0.110492	0.102451	0.123486	0.10047	0.137867
XP_063144719.1	0.0244126	0.0213165	0.00781079	0.0	0.00391516	0.00866798
XP_063144721.1	0.286036	0.277143	0.195804	0.237644	0.267627	0.301391
XP_063144733.1	0.0448629	0.0764218	0.0711921	0.00678193	0.0865678	0.120161
XP_063144737.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063144739.1	0.0	0.0	0.0	1.78782	0.0	0.270191
XP_063144741.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063144743.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063144745.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063144746.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063144747.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063144748.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063144749.1	0.0202886	0.0	0.0	0.0	0.0	0.0
XP_063144750.1	0.113101	0.0	0.0	0.027367	0.0	0.0
XP_063144753.1	0.212411	0.240195	0.269443	1.0196	1.04697	0.244712
XP_063144754.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063144755.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063144756.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063144757.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063144758.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063144759.1	2.17049	4.84124	10.6296	4.82633	1.35228	7.27573
XP_063144761.1	0.0497684	0.0	0.206921	0.534836	0.0686238	0.439538
XP_063144762.1	0.0416584	0.0	0.0498973	0.0	0.0271834	0.0385498
XP_065374513.1	0.970794	0.736439	0.14756	0.40835	0.298294	0.330046
XP_065374514.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374528.1	29.6761	26.4539	22.5645	27.2154	24.8995	33.8213
XP_065374571.1	0.0705489	0.0211864	0.170218	0.0812619	0.151329	0.142193
XP_065374572.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374586.1	0.0439617	0.107171	0.534433	0.0825415	0.123067	0.0
XP_065374593.1	4.92993	3.71821	3.25059	4.5912	4.9063	5.27112
XP_065374598.1	2.32341	2.35593	2.21526	1.95518	1.17883	0.535807
XP_065374602.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374611.1	31.5408	8.12726	91.1314	35.676	17.7875	4.51246
XP_065374613.1	0.0754212	0.137742	0.0	0.0697164	0.0809639	0.0399758
XP_065374627.1	0.0012344	0.00521437	0.00998777	0.0	0.0	0.0
XP_065374628.1	0.0	0.0152997	1.09247e-10	5.06494e-09	0.0	1.88014e-09
XP_065374633.1	0.100195	0.0736693	0.189368	0.0649403	0.102112	0.0751496
XP_065374642.1	0.0219005	0.000724274	0.0448453	0.0401128	0.040966	0.00130277
XP_065374644.1	21.2212	19.3542	16.023	18.8432	16.6705	17.4827
XP_065374653.1	6.74924	13.5561	8.87937	12.7868	7.68955	9.13433
XP_065374662.1	0.40962	0.467687	0.698006	0.150651	7.95185e-11	0.638244
XP_065374678.1	4.66653	0.493497	0.00673587	4.4085	15.4195	9.94792
XP_065374682.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374730.1	0.0675801	0.0511911	0.0185104	0.0166438	0.0261259	0.0581959
XP_065374731.1	0.0396479	0.0	0.0	0.0	0.0	0.0
XP_065374732.1	0.773973	0.502726	0.352434	0.80202	0.730114	0.517479
XP_065374733.1	0.2328	0.14589	0.0	0.0	0.411968	0.890891
XP_065374734.1	2.22233	1.6513	1.4091	1.92438	1.51712	3.44328
XP_065374735.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374736.1	7.77064	36.3643	45.4394	12.3559	5.74632	30.7236
XP_065374737.1	1.87915	0.534919	0.565413	0.505446	0.548703	0.537937
XP_065374738.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374739.1	0.00808587	0.0	0.0	0.0	0.0	0.0297994
XP_065374740.1	3.00345	4.35129	2.1948	3.24751	1.97514	2.75787
XP_065374741.1	0.0	0.0451085	0.0	0.0	0.493958	0.0
XP_065374742.1	0.0	0.0	0.0901086	0.0	0.0	0.0
XP_065374743.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374744.1	0.234431	0.261894	0.275237	0.418007	0.237863	0.308929
XP_065374745.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374746.1	0.0517966	0.0	0.57994	0.27089	0.0	0.0
XP_065374749.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374754.1	0.0	0.0887627	0.194503	0.0	0.324306	0.0
XP_065374755.1	0.0	0.0	0.0	2.5859e-10	1.74407e-10	0.0
XP_065374756.1	0.0	0.0	0.0	0.0431057	0.0168535	0.0
XP_065374757.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374759.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374761.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374762.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374765.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374768.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374780.1	0.0	0.0	0.0869742	3.92018e-07	6.62038e-08	0.0
XP_065374788.1	0.0282398	0.191099	0.142799	0.100691	0.0278831	0.0409331
XP_065374803.1	0.197589	0.999998	0.920839	0.978402	0.216073	0.271805
XP_065374805.1	1.66835	1.12297	0.441694	1.14965	1.22873	0.946433
XP_065374806.1	0.0938018	0.0	0.0	0.0	0.19342	0.0
XP_065374812.1	0.106847	0.0531524	0.433083	0.066657	0.0666222	0.099077
XP_065374815.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374817.1	0.106538	0.082633	0.0571764	0.0	0.0355811	0.0
XP_065374820.1	0.0	0.0	0.127459	0.0	0.0450464	0.0
XP_065374823.1	0.00015583	0.0	0.162694	3.50497e-09	0.0	0.0386633
XP_065374826.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374828.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374829.1	0.0	0.605154	0.0	0.0	0.0	0.0
XP_065374831.1	0.0224828	0.00722521	0.0186195	0.0111943	0.0176444	0.0
XP_065374834.1	0.0	0.031304	0.0	0.0	0.0	0.0
XP_065374836.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374837.1	24.9129	28.4876	24.8568	22.2503	24.6732	21.6887
XP_065374846.1	0.184323	0.208978	0.173035	0.16191	0.0980018	0.192665
XP_065374850.1	7.1601e-12	0.0	0.0	1.54252e-10	1.02874e-10	2.12806e-11
XP_065374855.1	0.154835	0.429839	0.588122	0.04292	0.0	0.0475169
XP_065374864.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374867.1	3.28547	4.84527	3.38612	2.62276	6.80363	4.09267
XP_065374872.1	0.0701794	0.0462095	0.191639	0.0808585	0.0826156	0.154986
XP_065374873.1	0.0	0.0	0.0	8.44499e-10	0.0688135	8.15562e-08
XP_065374880.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374881.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374883.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374887.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374891.1	0.00466113	0.0151586	0.00845003	0.0	0.0	0.0908018
XP_065374892.1	0.0764704	0.0	0.0	0.0	0.0	0.0
XP_065374899.1	0.152493	0.0709186	0.204114	0.4223	0.309727	0.197964
XP_065374900.1	0.0186372	0.0	0.0	0.0	0.0	0.0
XP_065374911.1	0.665832	0.350807	0.557316	0.958341	0.691199	0.475716
XP_065374913.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374914.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374917.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374924.1	0.0744465	0.0	0.0143836	0.0	0.0	0.0
XP_065374926.1	0.0	0.0	1.09432	0.0	0.0	0.116652
XP_065374928.1	0.526595	0.218798	0.444646	0.392842	0.352875	0.269544
XP_065374929.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374930.1	0.0925813	0.0257851	0.0	0.242336	0.0809156	0.0
XP_065374937.1	0.0	0.0	0.0256471	0.0	0.0	0.0385768
XP_065374938.1	0.0	0.0	0.0	0.0	0.0244905	0.00211266
XP_065374940.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374941.1	0.0705744	0.0	0.115087	0.0237843	0.0	0.0147713
XP_065374942.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374943.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065374946.1	0.0253971	0.0103884	0.0	0.0958719	0.125786	0.0424424
XP_065374956.1	0.0	0.0	0.111702	0.137881	0.00080427	0.0
XP_065374960.1	0.439195	0.161901	0.333837	0.468658	0.526804	0.255182
XP_065374961.1	0.208488	0.0652641	0.0	0.0	0.101714	0.0984587
XP_065375040.1	0.0	0.0	0.0	0.0609827	0.0	0.0
XP_065375050.1	0.747352	0.455631	0.50176	0.590005	0.683409	0.644481
XP_065375058.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065375062.1	2.1054	1.18567	1.82052	1.31982	1.37325	2.33941
XP_065375068.1	0.0187531	0.0	0.0	0.21072	0.0	0.0
XP_065375069.1	7.08986e-09	2.49113e-09	9.39717e-10	2.29057e-08	2.53811e-08	1.17638e-08
XP_065375076.1	0.350372	0.362349	0.333935	0.670311	1.9153	0.833807
XP_065375085.1	0.0560201	0.0	0.738603	0.119873	0.209582	0.0
XP_065375087.1	0.0	0.0	0.0	0.0	1.52428e-10	1.05664e-07
XP_065375092.1	0.0273199	0.0889676	0.0	0.228986	0.377381	0.00404959
XP_065375101.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065375111.1	0.0	0.0	0.0182725	0.0	0.0	0.0
XP_065375143.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065375144.1	0.231219	1.1465	0.161253	1.55615	2.33094	0.40504
XP_065375147.1	3.08055	0.845795	2.76832	2.45316	8.12744	5.03042
XP_065375148.1	0.400466	0.356764	1.29105	1.38733	1.04848	0.404662
XP_065375149.1	0.167751	1.21276	0.48742	0.0	0.596062	0.0
XP_065375150.1	0.206162	0.26925	0.281763	0.210659	0.210472	0.202191
XP_065375174.1	6.70211	4.48498	4.83733	6.87138	4.95873	5.44598
XP_065375175.1	20.3146	23.1556	17.5245	19.4104	22.9845	22.1258
XP_065375194.1	0.0	0.0858887	0.167759	0.969075	0.0	5.19516e-10
XP_065375209.1	0.0179549	0.00316507	0.0514221	0.0	0.0	0.0
XP_065375216.1	0.403514	0.245857	0.461143	0.513238	0.22002	0.44247
XP_065375241.1	0.0626533	0.0259329	0.103963	0.0	0.0	0.0758658
XP_065375244.1	0.179811	0.404672	0.0	0.0	0.798905	0.161057
XP_065375245.1	0.205753	1.00737e-08	4.0205e-06	2.31304e-07	2.69043e-06	2.30202
XP_065375255.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065375270.1	0.0	0.0039739	0.0249541	0.0	0.0113672	0.0
XP_065375274.1	16.8385	10.7383	8.47565	16.0547	10.6311	11.9619
XP_065375290.1	5.70279	3.10283	11.5515	10.6671	16.9136	4.48891
XP_065375307.1	0.0029733	0.00795675	0.0306434	0.0	0.00727831	0.0
XP_065375308.1	0.0108293	0.00649033	0.0102373	0.0073912	0.0149489	0.026494
XP_065375312.1	0.524059	0.413503	0.49891	0.539163	0.453247	0.673402
XP_065375326.1	0.0	0.0269542	0.543726	0.0	0.253634	0.0
XP_065375360.1	2.70666	1.28356	1.11508	2.38879	3.45094	2.14913
XP_065375364.1	1.48418	1.40764	2.97877	1.17225	0.429394	2.90656e-05
XP_065375372.1	0.00780856	0.0298376	0.0	0.0	0.0	0.0312206
XP_065375394.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065375443.1	0.409947	0.152548	0.243687	0.175266	0.362621	0.350407
XP_065375450.1	0.231188	0.0775146	0.0701529	0.0657566	0.241991	0.223613
XP_065375454.1	1236.08	1306.54	1368.51	1242.55	884.136	1133.57
XP_065375456.1	0.0	0.0169573	0.150858	0.267293	0.198845	0.0700768
XP_065375461.1	0.00315369	0.0	0.0	0.0	0.0626708	0.0
XP_065375471.1	0.615931	0.196044	0.550995	0.365354	1.19118	0.510451
XP_065375472.1	0.000247643	2.71028e-10	2.86064e-05	0.0	0.0	0.0
XP_065375475.1	0.063169	0.0	0.0861117	0.0	0.0	0.0
XP_065375479.1	1.2565	0.425023	0.855816	1.12806	0.575234	0.680527
XP_065375502.1	0.0118737	0.0100465	0.00336398	0.0	0.0	0.00570761
XP_065375506.1	0.148625	0.0653262	0.0959691	0.113106	0.146416	0.115583
XP_065375532.1	1.59314	2.39514	1.51401	3.04635	1.6881	2.97231
XP_065375541.1	0.00679619	0.00204682	0.00529031	0.00463083	0.00369259	0.00271863
XP_065375542.1	0.0285543	0.016388	0.046533	0.0364706	0.0	0.0
XP_065375564.1	0.0	0.0142432	0.0	0.0	0.0269391	0.0263353
XP_065375566.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065375596.1	0.0141096	0.0157935	0.0	0.00476704	0.0	0.0244179
XP_065375599.1	0.136555	0.209545	0.115497	0.282541	0.188416	0.0812212
XP_065375605.1	5.56938	6.34849	6.58252	2.45158	10.6644	10.1781
XP_065375606.1	0.0702857	0.0	0.0779552	0.131381	0.0949351	0.0
XP_065375612.1	0.499579	0.814091	0.894291	0.693936	1.00939	0.954068
XP_065375613.1	3.02544	1.80238	3.43212	2.20288	7.0721	6.79203
XP_065375614.1	3.82603	5.80637	2.98159	4.34344	4.71822	6.41225
XP_065375616.1	2.25294	2.68033	1.71794	3.45235	2.09927	2.48599
XP_065375619.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065375626.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065375631.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065375637.1	0.17567	0.0834588	0.446034	0.166914	2.01853	0.254337
XP_065375643.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065375669.1	2.45787	4.96392	0.0482298	1.82515	2.17792	2.25669
XP_065375670.1	0.146395	0.0684021	0.167481	0.0	0.0	0.142437
XP_065375711.1	0.0187548	0.0202573	0.0	0.0	0.0	0.0
XP_065375715.1	0.0	1.25711e-06	0.0	0.0	0.0	0.0
XP_065375723.1	0.0	0.0718409	0.0	0.0	0.09131	0.0
XP_065375727.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065375732.1	0.0	0.00679899	0.0	0.0	0.0	0.0
XP_065375735.1	0.0286188	0.022706	0.0164099	0.0296189	0.0311546	0.0115774
XP_065375741.1	0.868358	1.52833	2.07871	1.93227	2.55762	1.38743
XP_065375744.1	0.0	0.0	0.502471	0.0	0.0	0.0
XP_065375752.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065375758.1	0.0	0.0	0.0	8.60937e-09	0.0	0.0
XP_065375776.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065375785.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065375795.1	0.0938887	0.0	0.0	0.0	0.0	0.0
XP_065375809.1	0.687566	0.701568	0.641153	4.30234e-07	0.288679	0.0
XP_065375830.1	1.78949	2.54672	1.50908	2.61833	1.87832	2.85672
XP_065375833.1	1.67698e-09	0.0	5.78967e-10	0.000421755	5.99374e-09	0.0
XP_065375842.1	0.0562291	0.0	0.0	0.06288	0.0	0.0
XP_065375855.1	1.0835	0.674141	0.306799	0.232648	0.983623	0.885728
XP_065375860.1	0.00340103	0.0	0.0	0.0	0.0001713	0.0
XP_065375882.1	2.41828	8.46637	5.51092	3.03664	9.96073	7.83385
XP_065375884.1	0.0	0.0	3.38323e-08	0.0	0.0	0.0
XP_065375920.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065375933.1	3.47879	8.91484	11.5638	6.89775	3.27314	8.08835
XP_065375935.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065375939.1	0.0	0.0	0.209702	0.0	0.0	0.162373
XP_065375960.1	1.92746	3.45907	2.35382	2.73165	2.85541	2.8098
XP_065376005.1	15.6588	16.0716	15.6619	12.0108	9.16487	13.3864
XP_065376006.1	0.0125759	0.0376701	0.0148632	0.0	0.0	0.0
XP_065376007.1	0.0	0.749399	1.55966	1.25382	0.54143	0.263954
XP_065376008.1	0.0095643	0.00870167	0.0	0.0	0.0	0.0
XP_065376009.1	0.327931	0.112666	0.414435	0.383672	0.277454	0.0
XP_065376010.1	107.329	131.274	118.614	106.327	78.3019	121.248
XP_065376011.1	0.345591	0.162129	0.528162	0.261171	0.119878	0.549708
XP_065376012.1	0.0600019	0.062202	0.0613002	0.13699	0.0426609	0.0316282
XP_065376013.1	1.81503	2.71073	2.58065	1.94797	1.91718	2.3029
XP_065376014.1	0.00359067	0.0389143	0.00850608	0.0199057	0.0226246	0.0457094
XP_065376015.1	0.365429	0.00789533	5.30948	3.64571	0.82307	0.0
XP_065376016.1	0.0	0.0	0.0216917	0.0	0.0	0.0
XP_065376017.1	0.16991	0.135147	0.577233	1.77225	0.165659	0.0728369
XP_065376018.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065376020.1	0.0	0.0136271	0.0	0.0	0.0	0.0
XP_065376026.1	0.00527504	0.00908066	0.0178521	0.0357528	0.0190394	0.023379
XP_065376033.1	0.83431	0.657623	0.756597	0.93312	1.02213	0.747383
XP_065376043.1	0.386281	0.0	0.0999547	0.0500193	0.0	0.131958
XP_065376045.1	0.00481661	0.0361756	0.0757808	0.0145794	0.066264	0.155967
XP_065376054.1	1.23792	0.628265	0.393092	1.05934	0.669313	0.139827
XP_065376080.1	0.101196	0.0807647	0.248097	0.0177266	0.0558998	0.0
XP_065376081.1	0.198338	0.114229	0.38451	0.172542	0.261383	0.0418526
XP_065376083.1	0.234589	0.181395	0.391015	0.0514372	0.0807112	0.0199747
XP_065376084.1	0.165148	0.0	0.0	0.121836	0.181996	0.389378
XP_065376085.1	0.0	0.0	0.00710216	0.0	0.00371195	0.0
XP_065376086.1	0.00400297	0.00177654	0.0145391	0.0	0.0	0.0
XP_065376087.1	0.0	0.0	0.0048627	0.00878207	0.0	0.0103083
XP_065376088.1	0.0646557	0.0664095	0.153878	0.101564	0.0891513	0.113258
XP_065376090.1	0.0	0.0	0.0	0.0688348	0.0520674	0.0
XP_065376091.1	0.0331537	0.0395256	0.07148	0.0548389	0.0989652	0.0249186
XP_065376092.1	0.0	0.0	0.013034	0.0	0.0	0.0
XP_065376093.1	1.88359	0.473796	4.00413	0.855735	1.65454	1.14262
XP_065376094.1	0.107551	0.0921486	0.201877	0.259358	0.230106	0.129419
XP_065376095.1	0.17334	0.317452	0.199636	0.209667	0.252358	0.203972
XP_065376096.1	0.0	0.0246326	0.175637	0.176848	0.238453	0.0
XP_065376097.1	0.0135027	0.161629	0.025042	0.0	0.136396	0.0
XP_065376099.1	0.691503	0.385467	2.13731	2.53899	0.942148	1.81219
XP_065376100.1	0.126783	0.019069	0.0194641	0.175527	0.137568	0.121866
XP_065376101.1	0.0245453	0.0	0.0	0.0	0.0	0.0
XP_065376104.1	0.00786456	0.010553	0.0	0.196129	0.0	0.0
XP_065376105.1	0.0318538	0.0190835	0.0	0.0	0.0126778	0.451872
XP_065376106.1	0.0	0.0	0.272715	0.0	0.0	0.0
XP_065376107.1	0.0189542	0.0144294	0.0114791	0.0261563	0.0391413	0.0275378
XP_065376113.1	0.104894	0.106601	0.109922	0.605541	0.392079	0.318865
XP_065376117.1	0.167004	0.203049	0.533598	0.289705	0.218102	0.400554
XP_065376118.1	0.0	0.0	0.0	0.0	0.0	0.204312
XP_065376128.1	0.0520579	0.0587371	0.183651	0.0309734	0.0677427	0.0690153
XP_065376140.1	0.327558	0.412867	0.00623543	0.222363	0.101124	0.626151
XP_065376146.1	0.909263	0.356076	1.07784	0.30307	0.411579	1.06996
XP_065376149.1	0.728834	0.582692	0.157894	0.663545	1.25242	1.39037
XP_065376150.1	1.48898	0.294674	0.50373	1.22206	1.26409	0.923314
XP_065376152.1	18.9605	20.6375	31.6249	34.4343	38.5226	35.997
XP_065376174.1	4.68289e-08	0.276301	0.317061	1.08299	1.36972	2.8624
XP_065376188.1	2.23101	1.85608	1.54157	3.10203	2.78233	2.68923
XP_065376200.1	7.05346e-11	0.000122592	0.0	0.0	0.0	0.0
XP_065376203.1	0.229706	0.169276	0.181878	0.147409	0.203359	0.239956
XP_065376231.1	0.0	0.0	0.00811365	0.0	0.0	6.39998e-11
XP_065376240.1	0.161879	0.033592	0.0	0.0986232	0.154378	0.0963242
XP_065376249.1	0.0285428	0.127635	0.0	0.0	0.0648253	0.0985653
XP_065376254.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065376255.1	0.0	0.0	0.297273	0.0	0.169904	0.0
XP_065376256.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065376259.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065376261.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_065376264.1	0.0	0.0	0.203713	0.0	0.198229	0.0
XP_065376265.1	0.0	0.0	0.0	0.0237002	0.0	0.0
XP_065376267.1	1.35557	2.50004	1.27785	1.79064	1.90566	2.76809
XP_065376280.1	0.0595106	0.0312368	0.0	0.0	0.0518728	0.0
XP_065376284.1	0.0	0.00852387	0.0	0.0297558	0.0236039	0.0
XP_065376288.1	0.545702	0.32001	0.719425	0.725595	0.603931	0.379438
