GeneID	Brain_rep1	Brain_rep2	Brain_rep3	Brain_rep4	Brain_rep5	Brain_rep6
XP_038414130.1	3.14403	2.40505	2.75763	4.52529	5.13812	2.33051
XP_038414138.1	15.95	14.6787	17.5751	24.9317	12.5026	19.2424
XP_038414141.1	11.294	13.057	20.1423	21.4885	4.04812	22.5117
XP_038414145.1	2.42905	2.40693	4.2533	0.450397	1.42836	1.15306
XP_038414149.1	6.80621	4.54964	1.2316	3.00138	7.45811	7.87904
XP_038414159.1	17.7708	18.4399	19.0894	19.7806	19.098	19.0324
XP_038414161.1	3.51712	3.60746	3.6479	4.6247	4.8493	8.05904
XP_038414162.1	8.97542	7.60794	6.61338	9.44695	9.77441	8.68875
XP_038414166.1	0.0	0.0815895	0.0	0.0	0.0	0.0
XP_038414175.1	9.88842	11.3482	13.7964	12.6279	17.7918	7.6811
XP_038414176.1	7.36487	6.2654	5.94585	7.83464	8.75916	9.85177
XP_038414177.1	0.931749	1.23524	1.96487	1.29927	3.95461	3.11045
XP_038414179.1	2.45982	2.11258	3.06879	0.805262	2.13116	3.22337
XP_038414182.1	59.2593	64.2523	60.0872	56.3423	56.9282	62.8163
XP_038414183.1	8.6942	7.70709	11.0948	9.86073	8.2875	12.1455
XP_038414184.1	12.8493	11.2241	11.8726	11.328	15.4614	11.9957
XP_038414185.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414195.1	0.03435	0.0	0.0	5.0943e-09	0.155884	0.0736206
XP_038414201.1	1018.02	1257.9	1061.39	1187.42	988.776	1150.34
XP_038414202.1	0.604257	0.343732	0.551198	0.199451	1.06341	1.05053
XP_038414207.1	0.0171437	0.0123442	0.0	0.0	0.0	0.053604
XP_038414214.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414226.1	46.2815	41.1876	37.9204	33.1799	27.6913	37.0506
XP_038414231.1	82.8927	89.7334	85.6463	74.5635	80.0727	72.6204
XP_038414232.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414243.1	0.0189067	0.0	0.0	0.0	0.0	0.0
XP_038414244.1	2.83081	2.07741	0.481938	1.59117	0.0012561	10.412
XP_038414254.1	0.185413	0.415006	0.195749	0.580859	0.694638	0.690307
XP_038414255.1	1.32989	1.24675	1.6095	1.41826	0.824292	1.37817
XP_038414257.1	7.19712	5.23821	6.75843	5.30065	9.68178	7.57202
XP_038414260.1	380.047	371.021	370.57	349.37	341.277	364.799
XP_038414262.1	53.3887	49.0988	48.7705	44.8749	55.4919	58.4636
XP_038414264.1	0.0	0.0	5.12866e-06	0.0	0.0	0.0
XP_038414275.1	1.28105	1.38429	1.74798	1.2781	1.31187	1.51603
XP_038414276.1	2.89139	1.05789	1.45337	2.25487	1.54198	2.92485
XP_038414283.1	2.10604e-05	2.95781e-10	0.000363297	3.23005e-05	0.0	2.99684e-05
XP_038414294.1	6.5823	4.77557	5.86296	7.50853	8.70555	7.72572
XP_038414297.1	1.89812	1.78204	1.63629	7.4252	4.73436	5.84636
XP_038414302.1	74.0562	76.3006	85.0176	87.2796	71.4885	80.8074
XP_038414303.1	0.725633	0.36401	0.255017	0.526563	0.484354	1.01401
XP_038414305.1	8.28779	7.09442	5.76717	5.07183	4.91931	10.7821
XP_038414306.1	18.8283	18.6174	17.7655	19.3187	20.1234	48.0297
XP_038414311.1	5.11638	5.49931	8.11397	7.8453	8.0444	7.13355
XP_038414312.1	0.0	0.0	0.117849	0.0	0.0	0.00884546
XP_038414316.1	44.3083	63.1553	55.1179	53.3846	56.4322	48.5842
XP_038414317.1	0.109086	0.0	0.0	0.0	0.0	0.236855
XP_038414322.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414328.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414329.1	23.6269	24.0817	21.9398	22.6335	17.0251	20.5779
XP_038414330.1	0.0943095	0.226903	0.179277	0.290241	0.315975	0.326057
XP_038414331.1	0.251864	1.20809	2.33938	0.0	0.0	1.78491
XP_038414335.1	3.89346	5.05008	8.48461	7.97495	9.15256	5.73357
XP_038414337.1	30.0506	29.9052	35.9121	29.9051	34.6876	29.2965
XP_038414339.1	30.2891	36.7792	39.1919	41.5862	33.6217	33.8507
XP_038414340.1	84.209	78.061	88.5121	75.762	80.2468	82.3374
XP_038414342.1	287.271	323.673	350.217	365.055	287.576	271.239
XP_038414343.1	0.149527	0.0	0.0	0.0	0.0	0.0
XP_038414347.1	0.0	0.031475	0.0	0.0	0.0	0.0357377
XP_038414348.1	0.330273	0.182038	0.120008	0.626529	0.215988	0.854855
XP_038414350.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414353.1	29.4474	33.8847	32.8556	34.386	36.7715	38.6804
XP_038414355.1	765.73	743.518	848.938	877.562	632.033	796.331
XP_038414356.1	0.297638	0.461618	0.596363	0.7314	0.585443	0.602968
XP_038414358.1	0.263576	0.316479	0.383437	0.152257	0.0	0.35397
XP_038414365.1	1.37711	1.22636	1.84583	2.55165	1.41666	1.23079
XP_038414366.1	0.337271	0.265129	0.911755	3.89866	1.89828	0.536698
XP_038414374.1	4.68055	5.40195	6.4918	5.33906	6.77868	5.01131
XP_038414375.1	1.4923	2.6729	1.54897	1.52422	2.27674	1.961
XP_038414379.1	9.03783	11.3787	9.78677	12.0014	8.81291	14.4772
XP_038414392.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414403.1	40.3633	43.5038	44.6605	45.0795	49.2346	46.7543
XP_038414404.1	84.3754	74.3399	81.7219	79.4763	92.6221	81.8384
XP_038414405.1	44.1621	44.5613	47.8152	38.6313	46.6155	44.4739
XP_038414406.1	187.579	158.343	175.877	173.438	172.391	197.253
XP_038414407.1	1.49389	0.340843	0.508028	2.57501	1.08932	0.0368386
XP_038414412.1	28.3573	31.7054	29.6402	32.669	33.2226	33.2144
XP_038414414.1	28.2986	28.9306	29.6334	32.2853	37.771	28.1033
XP_038414415.1	45.6956	48.2971	43.463	61.3776	43.1179	45.5525
XP_038414426.1	7.00926	6.82715	7.20919	8.64974	8.79674	7.99664
XP_038414427.1	3.01934	2.55254	3.51988	3.75513	6.54356	4.45297
XP_038414435.1	0.515453	0.346661	0.170557	0.204979	0.279289	1.1691
XP_038414440.1	213.371	249.586	279.032	286.467	185.515	155.871
XP_038414441.1	0.0	0.343521	2.34911	3.81357e-07	0.686504	1.65151e-06
XP_038414446.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414451.1	128.952	0.0	301.686	288.958	0.646754	179.032
XP_038414455.1	6.90583	6.6496	9.27526	12.7163	12.71	7.10485
XP_038414457.1	29.3677	25.54	27.5672	33.9319	35.1554	32.0646
XP_038414458.1	0.334162	0.185943	0.159583	0.328292	0.522084	0.230765
XP_038414459.1	0.380445	0.349992	0.174798	0.261595	0.302212	0.513589
XP_038414460.1	0.172435	0.0544277	0.0	0.0379112	0.0505645	0.0804446
XP_038414463.1	0.0226333	0.00858303	0.0	0.0	0.0	0.0259259
XP_038414464.1	17.1138	14.5862	17.7892	14.4559	23.0006	17.5081
XP_038414465.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414488.1	0.0	0.0	0.0	0.223247	0.472444	0.0688168
XP_038414490.1	3.28673	2.67764	3.50665	4.11808	3.9492	4.14083
XP_038414491.1	19.7715	21.9937	19.6506	22.2194	20.037	17.7307
XP_038414494.1	5.11778	2.10703	3.01038	4.21673	4.17987	3.75818
XP_038414497.1	3.36693	2.12579	0.0001904	1.29786	2.91275	3.59508
XP_038414502.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414512.1	0.0329086	0.0	0.0	0.0	0.0	0.0319804
XP_038414517.1	0.0567954	0.0605987	0.0	0.135789	0.0	0.0838874
XP_038414529.1	0.0807531	0.141323	0.0	0.0541192	0.146829	0.142962
XP_038414533.1	0.0	0.0	0.0	0.0	0.0	0.134184
XP_038414537.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414549.1	0.259608	0.0913983	0.338168	0.442232	0.335252	0.934941
XP_038414552.1	90.4866	52.588	58.2941	63.2566	71.9465	44.5717
XP_038414553.1	2.26147	1.96578	2.49275	1.86585	5.31099	4.40111
XP_038414557.1	1.35425	1.55576	1.56564	1.72675	0.790608	2.64597
XP_038414559.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414561.1	3.44836	7.23159	18.0921	51.9372	4.12132	6.3486
XP_038414562.1	8.86247	7.14938	39.6536	59.9541	58.6382	9.91725
XP_038414563.1	47.4494	54.3387	65.403	80.565	68.9861	53.5146
XP_038414564.1	2.29106	1.38782	1.03806	2.71575	0.369452	1.86136
XP_038414567.1	54.7802	48.4972	55.47	45.1031	39.1796	48.9242
XP_038414570.1	2.75865	3.56621	9.44882	5.11256	3.79671	4.34172
XP_038414574.1	0.42936	0.309115	1.32917	2.64454	1.89094	0.360871
XP_038414578.1	3.75294	1.70097	4.1502	4.90571e-05	7.53544	3.77229
XP_038414585.1	12.4784	10.6006	12.3418	16.8041	15.512	17.6251
XP_038414586.1	5.78032	5.70225	4.81439	7.61617	6.76723	6.36834
XP_038414587.1	1.20887	1.21039	0.0	4.15342	2.02812	1.98411
XP_038414595.1	295.996	329.47	273.682	281.478	269.366	281.167
XP_038414596.1	0.884519	0.342289	0.0047619	1.06262	1.11921	0.172248
XP_038414598.1	4.32045	4.54929	4.87697	7.82276	6.21334	4.69549
XP_038414600.1	0.0	0.0	0.0	2.27227e-05	2.12773e-08	0.0
XP_038414604.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414613.1	0.0610965	0.0	0.0	0.0	0.0	0.0
XP_038414617.1	45.7088	54.8106	60.2236	69.8769	61.7741	52.1506
XP_038414621.1	0.190483	0.236586	0.111256	0.27362	0.395077	0.328146
XP_038414622.1	7.4355	6.46253	7.02233	7.99374	10.0815	7.99327
XP_038414624.1	7.97899e-07	0.0	0.0	4.13855e-06	0.0	0.0
XP_038414627.1	3.98861	4.57989	5.99824	5.8355	5.19998	5.75486
XP_038414628.1	0.0153931	0.0234061	0.0	0.040628	0.0270861	0.039733
XP_038414629.1	42.6344	36.8222	38.822	41.1936	40.686	45.5481
XP_038414630.1	0.0	0.203277	0.5006	0.182904	0.244682	0.194572
XP_038414631.1	1.97849	1.53163	1.90895	3.26293	2.53795	2.77053
XP_038414633.1	28.6959	25.1259	22.8638	26.6686	24.581	34.6988
XP_038414635.1	1.51432	1.03718	0.0	0.0	5.70984	0.948059
XP_038414636.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414647.1	8.66147e-10	0.0	7.64069e-07	1.06877e-09	7.32755e-05	6.48134e-11
XP_038414652.1	2.32181	2.26368	2.02174	2.33557	3.03941	2.96939
XP_038414661.1	16.8234	16.9181	27.8321	19.8567	29.7532	18.2988
XP_038414664.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414687.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414698.1	7.13088	6.51039	7.0546	8.59693	7.18033	7.0716
XP_038414700.1	0.00986841	0.0224756	0.0	0.0	0.0	0.0169663
XP_038414701.1	20.6226	18.2359	18.8829	20.0321	23.1162	18.2305
XP_038414704.1	0.393864	0.460365	0.964038	1.03021	0.920005	0.500772
XP_038414705.1	28.5143	33.8314	33.8826	39.564	35.2738	28.7531
XP_038414708.1	7.96079	4.54723	8.10594	7.98238	13.4714	9.97411
XP_038414712.1	2.34406	0.610262	0.622688	0.0	0.0	1.50974
XP_038414715.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414719.1	0.178183	0.17836	0.0	6.83103e-06	7.65401e-06	0.0532472
XP_038414727.1	0.0	0.0	0.175606	0.0	0.0	0.133678
XP_038414734.1	0.0294609	0.0673765	0.0513508	0.00972214	0.0	0.0211591
XP_038414735.1	12.0959	12.1023	12.9709	13.2698	14.5383	12.5305
XP_038414736.1	84.7101	77.201	78.2352	79.7963	84.3266	84.3842
XP_038414737.1	8.52691e-09	6.06441e-09	5.71781e-08	0.0	0.0	8.0861e-09
XP_038414742.1	26.5989	14.8647	16.0271	31.5869	33.8834	35.2344
XP_038414745.1	0.000106388	0.0	0.0	0.0	0.0	0.341385
XP_038414756.1	4.9766	3.54854	1.69877	2.54918	2.80904	7.8637
XP_038414758.1	1.28079	0.0376341	0.0	0.0210132	0.0888231	1.01897
XP_038414761.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414772.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414781.1	33.0035	41.1604	37.4009	50.9126	38.1941	37.1973
XP_038414785.1	0.155712	0.0322438	0.0580775	0.211376	0.154988	0.127071
XP_038414788.1	1.8701	2.82691	3.21342	4.20977	3.01057	3.55538
XP_038414790.1	3.1686	2.27752	3.04934	4.42455	1.93794	2.12761
XP_038414791.1	11.1082	14.4808	15.4097	16.5056	15.44	7.94564
XP_038414793.1	8.7723e-06	2.1089e-06	2.10108e-05	4.44009e-06	0.0	1.04584e-05
XP_038414796.1	0.397486	0.212681	0.252538	0.28614	0.22259	0.227888
XP_038414797.1	7.24761	3.14251	7.22865	7.0992	8.19543	6.63728
XP_038414798.1	18.5783	14.9492	20.5155	25.9707	17.8799	14.8333
XP_038414799.1	26.9748	36.7586	38.5123	32.2369	34.2609	25.5658
XP_038414800.1	9.69146	11.1416	10.2058	12.1943	13.6328	12.1965
XP_038414802.1	0.151635	0.24694	0.0	0.699581	0.0	0.0920545
XP_038414806.1	9.17577	9.75592	9.64729	12.7735	12.1246	10.3874
XP_038414808.1	0.307825	0.813724	0.0	2.60109e-08	0.0	0.502315
XP_038414814.1	62.8406	55.9066	54.437	73.0094	75.5011	61.6895
XP_038414815.1	0.0931005	0.0607435	0.152233	0.0876403	0.141277	0.0801649
XP_038414816.1	0.0	0.0	0.0	0.0	8.69391e-11	0.0
XP_038414821.1	39.4771	36.8032	36.5169	42.0406	39.6929	44.6267
XP_038414823.1	0.0	0.581354	1.18974	0.999498	1.73223	1.16296
XP_038414830.1	0.0	4.2658e-06	9.52204e-10	6.43372e-09	9.51531e-08	1.71167e-06
XP_038414837.1	3.23821	1.26507	0.881421	2.25856	1.20889	2.64476
XP_038414840.1	9.31401	6.76921	7.93448	8.38349	7.71988	9.41283
XP_038414848.1	0.00048195	0.202375	0.0	0.00336692	0.156235	0.289093
XP_038414853.1	0.0758236	0.0270876	0.136926	0.116842	0.175114	0.0501838
XP_038414858.1	139.727	174.621	133.199	142.773	142.934	129.209
XP_038414861.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414877.1	0.433335	0.656852	0.0	0.522698	0.653526	1.17575
XP_038414882.1	2.54577	2.27746	2.80359	2.9694	4.01067	2.96061
XP_038414885.1	44.9462	45.8049	43.3788	51.0878	55.4082	53.0387
XP_038414886.1	10.9454	7.10903	8.13003	9.71035	11.6488	10.8988
XP_038414888.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414894.1	1.76208	1.49904	1.54979	2.07456	1.60948	1.4149
XP_038414895.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414901.1	696.8	1087.82	1082.03	789.936	926.931	896.34
XP_038414902.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414910.1	0.0	0.0	0.0	0.0	0.0	0.0139931
XP_038414921.1	11.3167	8.53079	11.5873	14.5735	15.2223	20.7268
XP_038414929.1	0.873692	1.26618	1.03783	1.36737	0.937943	2.44753
XP_038414930.1	0.304741	0.356072	0.207649	0.156944	0.183104	0.307001
XP_038414931.1	0.0	0.0	0.0	0.472536	0.636892	0.0943176
XP_038414932.1	4.26888	2.8787	5.94173	6.22889	7.95221	7.94703
XP_038414938.1	0.034202	0.0778163	0.0797735	0.0	0.0	0.0652936
XP_038414939.1	0.209505	0.00136054	0.00179745	0.000572573	0.0015841	0.0676879
XP_038414941.1	550.046	662.718	626.5	731.407	556.489	614.441
XP_038414942.1	0.519754	0.853642	1.64897	0.696636	4.21402	1.1898
XP_038414943.1	0.0818712	0.0896033	0.281036	0.865165	0.634536	0.236351
XP_038414945.1	0.00118989	8.9951e-08	6.50655e-07	1.05944e-10	6.53394e-08	4.13234e-10
XP_038414954.1	75.7598	65.5058	84.439	69.6692	79.2695	61.5165
XP_038414955.1	4.04728	3.38249	0.883436	7.88136	9.13121	3.79621
XP_038414960.1	0.131578	0.272938	0.0	0.421941	1.08088	0.0724722
XP_038414961.1	1.0474	0.484448	0.474337	0.343296	0.0	1.41151
XP_038414967.1	0.847814	0.735544	0.365564	0.0	0.284689	0.85447
XP_038414970.1	1.58475	1.52222	1.1541	0.902131	1.23432	1.29718
XP_038414979.1	2.51574	2.30501	3.02157	2.23695	3.53477	4.33713
XP_038414981.1	5.66	2.98151	0.728953	0.215818	3.49521	9.25582
XP_038414988.1	0.0	0.0	0.252164	0.0877727	0.0	0.0307872
XP_038414993.1	203.924	209.875	0.842249	4.30562	3.97378	215.177
XP_038414994.1	1.20331	0.623894	0.686984	2.13707	0.484495	2.15883
XP_038414998.1	0.197813	0.128439	0.128588	0.158889	0.149223	0.311276
XP_038414999.1	8.88513	9.93811	6.66685	9.48443	11.461	10.8193
XP_038415001.1	0.0218679	0.0	0.0	0.0	0.0	0.0
XP_038415002.1	0.00891382	0.0	0.0311499	0.0	0.0	0.0
XP_038415003.1	0.0735664	0.0	0.172649	0.0	0.0	0.0
XP_038415004.1	0.0	0.0842141	0.0	0.0836509	0.33965	0.351314
XP_038415006.1	0.0655412	0.0809463	0.0572401	0.086491	0.0864954	0.197331
XP_038415007.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038415013.1	5.25867	5.40889	5.83642	2.30749	6.14071	9.2756
XP_038415015.1	52.4808	48.6987	45.9494	43.1687	56.8016	46.5834
XP_038415016.1	1.07976	0.656322	1.38839	0.661134	1.18557	0.955907
XP_038415017.1	14.0538	13.0578	14.0183	14.566	12.7143	26.4949
XP_038415019.1	169.621	151.825	165.557	166.397	188.865	166.102
XP_038415024.1	15.207	12.8564	15.4534	16.1401	19.3219	16.946
XP_038415025.1	17.8254	22.6166	14.3035	20.2546	20.5132	17.2797
XP_038415026.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038415035.1	5.8198	6.46697	4.11309	0.575462	3.14853	7.67554
XP_038415040.1	94.2107	106.968	95.397	99.0882	91.2756	92.6472
XP_038415041.1	6.47391	7.51484	8.33342	8.90279	8.12395	7.66371
XP_038415042.1	0.0793649	6.28387e-10	0.0	1.97507e-09	0.0	0.254997
XP_038415047.1	0.12399	0.301632	0.218906	0.0	0.109033	0.257949
XP_038415049.1	1.29911e-07	0.0	1.44608e-08	1.49588e-09	4.83678e-06	2.02352e-09
XP_038415062.1	5.71665	5.05475	5.93974	4.29866	6.72626	7.72006
XP_038415066.1	74.4311	60.9347	70.7226	73.8466	73.0452	63.7103
XP_038415067.1	11.7012	11.3846	6.68092	9.37427	11.0189	11.6623
XP_038415069.1	0.906439	1.83561	0.649772	3.15399	1.05493	2.22413
XP_038415072.1	0.243474	0.250765	0.384057	0.373128	0.331682	0.256773
XP_038415073.1	0.126784	0.10969	0.195322	0.248347	0.292091	0.183848
XP_038415074.1	0.53307	0.220697	0.430143	0.157983	0.320728	0.253324
XP_038415076.1	0.0	0.0	0.0	0.168368	0.450298	0.0
XP_038415077.1	7.92515	9.19726	6.12126	7.47226	6.32665	9.66018
XP_038415078.1	131.982	75.2275	91.8533	79.6085	98.1503	139.928
XP_038415080.1	1749.35	1384.28	1566.4	1420.49	1355.63	1593.33
XP_038415081.1	1.58417	1.26701	1.01597	1.1865	1.33295	1.98313
XP_038415083.1	53.4402	55.2971	57.2588	69.9171	63.7337	63.7562
XP_038415086.1	0.0	0.0125871	0.0	0.0	0.0	0.0571069
XP_038415087.1	0.0	0.0	0.0	0.0	0.0	0.0700001
XP_038415090.1	0.123603	0.0278894	0.128458	0.169893	0.0	0.0833505
XP_038415093.1	0.0144905	0.021802	0.158936	0.121025	0.0565623	0.00829052
XP_038415094.1	1.49875	1.61568	1.36256	0.736762	2.30258	1.91744
XP_038415095.1	0.237324	0.182925	0.564188	0.355786	0.425095	0.260998
XP_038415096.1	0.0	0.0236522	0.0	0.0	0.0	0.0
XP_038415097.1	0.310492	0.172705	0.229211	0.394033	0.441296	0.212503
XP_038415098.1	31.339	44.4714	32.5406	41.3398	29.0969	31.9105
XP_038415099.1	0.891765	0.57146	1.23239	0.364588	0.631411	1.18781
XP_038415100.1	0.255662	0.548341	0.298548	0.262313	0.549781	0.349379
XP_038415101.1	75.7169	54.9672	71.5845	75.6373	72.8935	69.4916
XP_038415102.1	0.852502	1.0855	0.843681	2.8858	1.183	0.584744
XP_038415103.1	0.339393	0.390674	0.570539	0.537277	0.477716	0.598137
XP_038415104.1	0.0	0.0783602	0.0	0.0	0.0917671	0.0
XP_038415105.1	1.50212	1.27457	1.47679	1.66241	1.30573	1.45687
XP_038415106.1	0.0997805	0.16195	0.0232214	0.280932	0.0234106	0.774911
XP_038415107.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038415108.1	0.0424143	0.0214106	0.0495805	0.0	0.0500088	0.0161907
XP_038415109.1	0.0706078	0.10601	0.085699	0.0	0.181572	0.0543685
XP_038415110.1	0.245105	0.0591441	0.0389659	0.0587865	0.235188	0.153122
XP_038415111.1	11.5831	7.71802	10.9641	12.1786	12.6517	13.3097
XP_038415112.1	1.41709	0.886339	1.48553	1.65332	1.75634	2.03802
XP_038415113.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038415114.1	0.255239	0.608105	1.14346	0.672795	0.673756	0.678767
XP_038415116.1	3.88038	3.21168	3.81558	4.06066	4.21138	4.41202
XP_038415117.1	0.0	0.0	0.0	0.0	0.731565	0.0
XP_038415118.1	29.1804	24.2961	26.8501	31.679	30.6393	27.5975
XP_038415119.1	0.0354039	0.0	0.0	0.0932425	0.124521	0.100353
XP_038415120.1	2.10255	2.28853	2.282	2.35448	2.99867	2.25049
XP_038415121.1	0.0104385	0.00792167	0.0	0.0	0.0	0.0239229
XP_038415122.1	0.498362	0.489633	0.304697	0.399986	0.22871	0.518981
XP_038415123.1	1.45944	0.72379	1.72538	1.28075	0.570283	1.1697
XP_038415124.1	0.0	0.0	0.0	0.0778624	0.0	0.0
XP_038415125.1	0.237513	0.181633	0.161785	0.257688	0.0816359	0.256738
XP_038415126.1	0.061723	0.0	0.108711	0.0811274	0.328183	0.176316
XP_038415127.1	32.2393	35.6668	53.1486	40.6061	33.683	37.3368
XP_038415128.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038415129.1	0.0	0.0101549	0.0	0.120246	0.0	0.0155639
XP_038415130.1	0.960788	0.643095	0.780387	0.66128	0.685979	0.876304
XP_038415131.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038415132.1	0.0	0.0	0.120042	0.0	0.0	0.0117553
XP_038415133.1	0.024584	0.0297516	0.0	0.0	0.0	0.0
XP_038415134.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038415135.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038415136.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038415137.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038415138.1	0.595503	0.40031	0.53186	0.584865	0.438647	0.905884
XP_038415139.1	60.689	55.7734	62.5444	62.5703	55.3939	58.3409
XP_038415140.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038415141.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038415142.1	0.149759	0.0	0.173106	0.137533	0.986978	0.172393
XP_038415144.1	5.63836e-05	3.82793e-05	0.000164538	0.000196537	8.12651e-05	8.71852e-05
XP_038415146.1	0.0	0.0	0.0	0.0	0.0494467	0.0
XP_038415149.1	1.65246	1.88068	2.51447	2.03874	1.6237	1.2909
XP_038415150.1	19.9842	16.9601	20.1641	13.1169	20.3345	19.5547
XP_038415152.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038415154.1	0.832236	0.350444	0.542384	0.205776	0.548566	0.364491
XP_038415158.1	0.403888	0.607613	0.719332	0.348872	0.882814	0.262754
XP_038415159.1	0.498535	0.672303	0.658818	0.613921	1.59843	0.602846
XP_038415160.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038415161.1	0.0658546	0.0330836	0.558992	0.480495	0.432645	0.212829
XP_038415162.1	0.748678	0.792323	0.717962	0.706557	0.990435	0.627274
XP_038415163.1	0.76056	0.738421	0.686029	0.693064	0.705715	0.960066
XP_038415164.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038415165.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038415166.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038415168.1	0.135096	0.0348721	0.0	0.82159	0.413103	0.258571
XP_038415169.1	0.118289	0.0869255	0.0	0.0	0.0	0.0
XP_038415170.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038415171.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038415172.1	3.97785	2.06181	4.65934	3.83486	8.69579	4.05695
XP_038415173.1	0.133481	0.164153	0.507707	0.278775	0.591024	0.166575
XP_038415174.1	136.895	153.841	174.635	152.432	156.248	156.161
XP_038415175.1	6.8511	5.22146	4.24252	3.34141	8.79253	5.28066
XP_038415176.1	7.47475	6.72935	6.02416	6.15529	6.55972	6.65771
XP_038415177.1	2.9534	2.65861	2.80203	1.87627	2.60544	3.35571
XP_038415178.1	1.78899	0.827631	1.42848	1.12593	1.7167	0.951187
XP_038415179.1	1.53639	1.31266	1.47279	1.42457	2.30199	2.19058
XP_038415180.1	20.8088	10.3109	12.4506	13.664	15.6643	16.0925
XP_038415181.1	0.0602527	0.0336699	0.113266	0.0386895	0.221561	0.0577219
XP_038415182.1	80.2135	84.5131	72.0682	78.0319	68.1333	84.6321
XP_038415183.1	2.46131	2.69574	3.07203	3.24301	4.97214	3.24284
XP_038415184.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038415197.1	27.0554	18.6234	17.2333	22.539	17.3228	30.4696
XP_038415201.1	44.9901	43.2365	41.4278	49.7591	57.7277	44.4692
XP_038415203.1	3.45967	2.60913	2.6146	7.44223	6.25694	4.46719
XP_038415208.1	0.0	0.2184	0.0	0.0	0.0	0.0
XP_038415209.1	0.160142	0.199042	0.17569	0.328841	0.229626	0.407362
XP_038415210.1	37.234	15.2519	28.0936	16.7336	5.32599	24.3645
XP_038415214.1	1.39173	1.40051	1.14399	1.26829	1.40675	1.78706
XP_038415218.1	7.43979	7.83602	10.442	14.8606	10.9798	9.26246
XP_038415219.1	0.50878	0.718458	0.684589	0.59868	1.2081	0.358879
XP_038415220.1	13.464	6.43803	15.0483	13.1455	3.16688	16.0988
XP_038415224.1	134.243	107.985	119.179	98.4796	134.627	122.693
XP_038415225.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038415263.1	0.0	0.0	0.0	0.0	0.0	0.0692267
XP_038415264.1	0.0637881	0.0996357	0.215033	0.173335	0.245378	0.12963
XP_038415265.1	83.4884	90.9631	87.3055	105.739	71.3217	66.4716
XP_038415266.1	0.0	0.0607085	0.0	0.104884	0.0	0.0616601
XP_038415270.1	0.0268181	0.0	0.0	0.141056	0.0942544	0.0754494
XP_038415271.1	0.0268181	0.0	0.0	0.141056	0.0942544	0.0754494
XP_038415272.1	0.0	0.024075	0.0	0.0	0.0	0.0182724
XP_038415274.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038415280.1	4.04768	3.02748	2.09793	0.909645	1.51561	2.23013
XP_038415282.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038415283.1	0.130604	0.117704	0.0	0.0	0.0	0.0594745
XP_038415284.1	0.0208115	0.0941096	0.0	0.0	0.0	0.0118725
XP_038415285.1	0.0	0.0173036	0.0	0.0	0.0	0.0
XP_038415286.1	0.0157713	0.0346055	0.0412015	0.0364357	0.0277543	0.0204034
